"County Code","District Code","School Code","Filler","Test Year","Type Id","County Name","District Name","School Name","Zip Code"
"37","68296","0129056",,"2016","7","San Diego","Poway Unified School District","Design 39 Campus","92127"
"37","68296","3730074",,"2016","7","San Diego","Poway Unified School District","Mt. Carmel High","92129"
"37","68296","3730819",,"2016","7","San Diego","Poway Unified School District","Rancho Bernardo High","92128"
"37","68296","3731528",,"2016","7","San Diego","Poway Unified School District","Westview High","92129"
"37","68296","3735842",,"2016","7","San Diego","Poway Unified School District","Abraxas Continuation High","92064"
"37","68296","3735867",,"2016","7","San Diego","Poway Unified School District","Poway High","92064"
"37","68296","6038970",,"2016","7","San Diego","Poway Unified School District","Garden Road Elementary","92064"
"37","68296","6038988",,"2016","7","San Diego","Poway Unified School District","Meadowbrook Middle","92064"
"37","68296","6038996",,"2016","7","San Diego","Poway Unified School District","Midland Elementary","92064"
"37","68296","6039002",,"2016","7","San Diego","Poway Unified School District","Pomerado Elementary","92064"
"37","68296","6039010",,"2016","7","San Diego","Poway Unified School District","Valley Elementary","92064"
"37","68296","6070841",,"2016","7","San Diego","Poway Unified School District","Los Penasquitos Elementary","92129"
"37","68296","6070858",,"2016","7","San Diego","Poway Unified School District","Westwood Elementary","92127"
"37","68296","6070866",,"2016","7","San Diego","Poway Unified School District","Twin Peaks Middle","92064"
"37","68296","6085088",,"2016","7","San Diego","Poway Unified School District","Painted Rock Elementary","92064"
"37","68296","6093223",,"2016","7","San Diego","Poway Unified School District","Black Mountain Middle","92129"
"37","68296","6093231",,"2016","7","San Diego","Poway Unified School District","Sunset Hills Elementary","92129"
"37","68296","6095053",,"2016","7","San Diego","Poway Unified School District","Tierra Bonita Elementary","92064"
"37","68296","6097208",,"2016","7","San Diego","Poway Unified School District","Rolling Hills Elementary","92129"
"37","68296","6097216",,"2016","7","San Diego","Poway Unified School District","Chaparral Elementary","92064"
"37","68296","6099444",,"2016","7","San Diego","Poway Unified School District","Sundance Elementary","92129"
"37","68296","6106520",,"2016","7","San Diego","Poway Unified School District","Canyon View Elementary","92129"
"37","68296","6107460",,"2016","7","San Diego","Poway Unified School District","Bernardo Heights Middle","92128"
"37","68296","6109300",,"2016","7","San Diego","Poway Unified School District","Deer Canyon Elementary","92129"
"37","68296","6109318",,"2016","7","San Diego","Poway Unified School District","Morning Creek Elementary","92128"
"37","68296","6109326",,"2016","7","San Diego","Poway Unified School District","Turtleback Elementary","92127"
"37","68296","6110878",,"2016","7","San Diego","Poway Unified School District","Adobe Bluffs Elementary","92129"
"37","68296","6110886",,"2016","7","San Diego","Poway Unified School District","Highland Ranch Elementary","92128"
"37","68296","6111306",,"2016","7","San Diego","Poway Unified School District","Mesa Verde Middle","92129"
"37","68296","6111314",,"2016","7","San Diego","Poway Unified School District","Park Village Elementary","92129"
"37","68296","6114854",,"2016","7","San Diego","Poway Unified School District","Shoal Creek Elementary","92128"
"37","68296","6117469",,"2016","7","San Diego","Poway Unified School District","Creekside Elementary","92128"
"37","68304","0000000",,"2016","6","San Diego","Ramona City Unified","","     "
"37","68304","0102178",,"2016","7","San Diego","Ramona City Unified","Future Bound Independent Study Secondary","92065"
"37","68304","0131250",,"2016","7","San Diego","Ramona City Unified","Mountain Valley Academy","92065"
"37","68304","0131268",,"2016","7","San Diego","Ramona City Unified","Ramona Community Montessori","92065"
"37","68304","3735958",,"2016","7","San Diego","Ramona City Unified","Montecito High (Continuation)","92065"
"37","68304","3735974",,"2016","7","San Diego","Ramona City Unified","Ramona High","92065"
"37","68304","6039028",,"2016","7","San Diego","Ramona City Unified","Hanson Elementary","92065"
"37","68304","6039036",,"2016","7","San Diego","Ramona City Unified","Ramona Elementary","92065"
"37","68304","6105555",,"2016","7","San Diego","Ramona City Unified","James Dukes Elementary","92065"
"37","68304","6105563",,"2016","7","San Diego","Ramona City Unified","Olive Peirce Middle","92065"
"37","68304","6107999",,"2016","7","San Diego","Ramona City Unified","Mt. Woodson Elementary","92065"
"37","68304","6110720",,"2016","7","San Diego","Ramona City Unified","Barnett Elementary","92065"
"37","68312","0000000",,"2016","6","San Diego","Rancho Santa Fe Elementary","","     "
"37","68312","6039051",,"2016","7","San Diego","Rancho Santa Fe Elementary","R. Roger Rowe Elementary","92067"
"37","68312","6070908",,"2016","7","San Diego","Rancho Santa Fe Elementary","R. Roger Rowe Middle","92067"
"37","68338","0000000",,"2016","6","San Diego","San Diego Unified School District","","     "
"37","68338","0101204",,"2016","9","San Diego","High Tech Middle","High Tech Middle","92106"
"37","68338","0101345",,"2016","9","San Diego","Kipp Adelante Preparatory Academy","Kipp Adelante Preparatory Academy","92101"
"37","68338","0106732",,"2016","9","San Diego","High Tech High International","High Tech High International","92106"
"37","68338","0106799",,"2016","9","San Diego","Learning Choice Academy","Learning Choice Academy","91941"
"37","68338","0107029",,"2016","7","San Diego","San Diego Unified School District","San Diego International Studies","92101"
"37","68338","0107052",,"2016","7","San Diego","San Diego Unified School District","San Diego Business/Leadership","92101"
"37","68338","0107078",,"2016","7","San Diego","San Diego Unified School District","Kearny Digital Media & Design","92111"
"37","68338","0107086",,"2016","7","San Diego","San Diego Unified School District","Kearny Sct","92111"
"37","68338","0107094",,"2016","7","San Diego","San Diego Unified School District","Kearny International Business","92111"
"37","68338","0107102",,"2016","7","San Diego","San Diego Unified School District","Kearny Eng, Innov & Design","92111"
"37","68338","0107177",,"2016","7","San Diego","San Diego Unified School District","Crawford High","92115"
"37","68338","0107219",,"2016","7","San Diego","San Diego Unified School District","San Diego Science And Technology","92101"
"37","68338","0107482",,"2016","7","San Diego","San Diego Unified School District","San Diego Metro Career And Tech","92111"
"37","68338","0107573",,"2016","9","San Diego","High Tech Middle Media Arts","High Tech Middle Media Arts","92106"
"37","68338","0108266",,"2016","7","San Diego","San Diego Unified School District","Golden Hill K-8","92102"
"37","68338","0108274",,"2016","7","San Diego","San Diego Unified School District","Porter Elementary","92113"
"37","68338","0108282",,"2016","7","San Diego","San Diego Unified School District","Cherokee Point Elementary","92105"
"37","68338","0108290",,"2016","7","San Diego","San Diego Unified School District","Ibarra Elementary","92115"
"37","68338","0108548",,"2016","9","San Diego","Iftin Charter","Iftin Charter","92115"
"37","68338","0108787",,"2016","9","San Diego","High Tech High Media Arts","High Tech High Media Arts","92106"
"37","68338","0109033",,"2016","9","San Diego","King-Chavez Arts Academy","King-Chavez Arts Academy","92102"
"37","68338","0109041",,"2016","9","San Diego","King-Chavez Athletics Academy","King-Chavez Athletics Academy","92102"
"37","68338","0109157",,"2016","9","San Diego","Magnolia Science Academy San Diego","Magnolia Science Academy San Diego","92119"
"37","68338","0111864",,"2016","7","San Diego","San Diego Unified School District","Normal Heights Elementary","92116"
"37","68338","0111898",,"2016","9","San Diego","Albert Einstein Academy Charter Middle","Albert Einstein Academy Charter Middle","92102"
"37","68338","0111906",,"2016","9","San Diego","King-Chavez Preparatory Academy","King-Chavez Preparatory Academy","92102"
"37","68338","0114025",,"2016","7","San Diego","San Diego Unified School District","Lincoln High","92113"
"37","68338","0114033",,"2016","7","San Diego","San Diego Unified School District","Rodriguez Elementary","92113"
"37","68338","0114041",,"2016","7","San Diego","San Diego Unified School District","Joyner Elementary","92105"
"37","68338","0114462",,"2016","9","San Diego","Health Sciences High","Health Sciences High","92105"
"37","68338","0114520",,"2016","9","San Diego","Arroyo Paseo Charter High","Arroyo Paseo Charter High","92105"
"37","68338","0116939",,"2016","7","San Diego","San Diego Unified School District","Innovation Middle","92117"
"37","68338","0117325",,"2016","7","San Diego","San Diego Unified School District","Millennial Tech Middle","92102"
"37","68338","0117333",,"2016","7","San Diego","San Diego Unified School District","Memorial Scholars & Athletes","92113"
"37","68338","0118000",,"2016","9","San Diego","Urban Discovery Academy Charter","Urban Discovery Academy Charter","92101"
"37","68338","0118083",,"2016","9","San Diego","Innovations Academy","Innovations Academy","92131"
"37","68338","0118315",,"2016","7","San Diego","San Diego Unified School District","San Diego Early/Middle College","92101"
"37","68338","0118851",,"2016","9","San Diego","King-Chavez Community High","King-Chavez Community High","92101"
"37","68338","0119610",,"2016","9","San Diego","Gompers Preparatory Academy","Gompers Preparatory Academy","92102"
"37","68338","0120410",,"2016","7","San Diego","San Diego Unified School District","Ihigh Virtual Academy","92110"
"37","68338","0121145",,"2016","9","San Diego","Evangeline Roberts Institute Of Learning","Evangeline Roberts Institute Of Learning","92114"
"37","68338","0121681",,"2016","9","San Diego","San Diego Global Vision Academy","San Diego Global Vision Academy","92116"
"37","68338","0122788",,"2016","9","San Diego","Coleman Tech Charter High","Coleman Tech Charter High","92123"
"37","68338","0123778",,"2016","9","San Diego","Old Town Academy K-8 Charter","Old Town Academy K-8 Charter","92110"
"37","68338","0124115",,"2016","7","San Diego","San Diego Unified School District","Knox Middle","92113"
"37","68338","0124206",,"2016","9","San Diego","America's Finest Charter","America's Finest Charter","92102"
"37","68338","0124347",,"2016","9","San Diego","City Heights Preparatory Charter","City Heights Preparatory Charter","92105"
"37","68338","0125583",,"2016","9","San Diego","San Diego Global Vision Academy Middle","San Diego Global Vision Academy Middle","92116"
"37","68338","0126151",,"2016","9","San Diego","Epiphany Prep Charter","Epiphany Prep Charter","92114"
"37","68338","0126730",,"2016","9","San Diego","Kavod Elementary Charter","Kavod Elementary Charter","92123"
"37","68338","0126938",,"2016","7","San Diego","San Diego Unified School District","Home & Hosp/Transition Support","92103"
"37","68338","0127647",,"2016","9","San Diego","E3 Civic High","E3 Civic High","92101"
"37","68338","0127654",,"2016","9","San Diego","San Diego Cooperative Charter School 2","San Diego Cooperative Charter School 2","92113"
"37","68338","0128066",,"2016","9","San Diego","Health Sciences Middle","Health Sciences Middle","92102"
"37","68338","0128744",,"2016","9","San Diego","Laurel Preparatory Academy","Laurel Preparatory Academy","92121"
"37","68338","0129387",,"2016","9","San Diego","Empower Charter","Empower Charter","92111"
"37","68338","0129395",,"2016","9","San Diego","Elevate Elementary","Elevate Elementary","92123"
"37","68338","0131565",,"2016","9","San Diego","High Tech Elementary","High Tech Elementary","92106"
"37","68338","0131979",,"2016","9","San Diego","Ingenuity Charter","Ingenuity Charter","92114"
"37","68338","0132316",,"2016","7","San Diego","San Diego Unified School District","Jonas Salk Elementary","92126"
"37","68338","3730116",,"2016","7","San Diego","San Diego Unified School District","John Muir","92117"
"37","68338","3730173",,"2016","7","San Diego","San Diego Unified School District","Serra High","92124"
"37","68338","3730181",,"2016","7","San Diego","San Diego Unified School District","Mira Mesa High","92126"
"37","68338","3730231",,"2016","7","San Diego","San Diego Unified School District","Twain High","92111"
"37","68338","3730314",,"2016","7","San Diego","San Diego Unified School District","University City High","92122"
"37","68338","3730363",,"2016","7","San Diego","San Diego Unified School District","Whittier K-12","92117"
"37","68338","3730371",,"2016","7","San Diego","San Diego Unified School District","San Diego Scpa","92139"
"37","68338","3730751",,"2016","7","San Diego","San Diego Unified School District","Mt. Everest Academy","92117"
"37","68338","3730884",,"2016","7","San Diego","San Diego Unified School District","Scripps Ranch High","92131"
"37","68338","3730959",,"2016","9","San Diego","Charter School Of San Diego","Charter School Of San Diego","92121"
"37","68338","3731056",,"2016","7","San Diego","San Diego Unified School District","Trace","92108"
"37","68338","3731130",,"2016","7","San Diego","San Diego Unified School District","Alba","92104"
"37","68338","3731189",,"2016","9","San Diego","Preuss School Ucsd","Preuss School Ucsd","92093"
"37","68338","3731213",,"2016","7","San Diego","San Diego Unified School District","Clairemont High","92117"
"37","68338","3731247",,"2016","9","San Diego","High Tech High","High Tech High","92106"
"37","68338","3731395",,"2016","9","San Diego","Audeo Charter","Audeo Charter","92121"
"37","68338","3731551",,"2016","7","San Diego","San Diego Unified School District","Creative, Performing, And Media Arts","92117"
"37","68338","3732781",,"2016","7","San Diego","San Diego Unified School District","Henry High","92120"
"37","68338","3732997",,"2016","7","San Diego","San Diego Unified School District","Hoover High","92115"
"37","68338","3733508",,"2016","7","San Diego","San Diego Unified School District","La Jolla High","92037"
"37","68338","3733698",,"2016","7","San Diego","San Diego Unified School District","Madison High","92117"
"37","68338","3734431",,"2016","7","San Diego","San Diego Unified School District","Mission Bay High","92109"
"37","68338","3734654",,"2016","7","San Diego","San Diego Unified School District","Morse High","92114"
"37","68338","3735750",,"2016","7","San Diego","San Diego Unified School District","Point Loma High","92106"
"37","68338","3737962",,"2016","7","San Diego","San Diego Unified School District","Garfield High","92101"
"37","68338","6039101",,"2016","7","San Diego","San Diego Unified School District","Adams Elementary","92116"
"37","68338","6039119",,"2016","7","San Diego","San Diego Unified School District","Alcott Elementary","92117"
"37","68338","6039135",,"2016","7","San Diego","San Diego Unified School District","Angier Elementary","92123"
"37","68338","6039143",,"2016","7","San Diego","San Diego Unified School District","Audubon K-8","92114"
"37","68338","6039150",,"2016","7","San Diego","San Diego Unified School District","Baker Elementary","92113"
"37","68338","6039168",,"2016","7","San Diego","San Diego Unified School District","Balboa Elementary","92113"
"37","68338","6039184",,"2016","7","San Diego","San Diego Unified School District","Barnard Elementary","92109"
"37","68338","6039200",,"2016","7","San Diego","San Diego Unified School District","Bay Park Elementary","92110"
"37","68338","6039242",,"2016","7","San Diego","San Diego Unified School District","Bird Rock Elementary","92037"
"37","68338","6039259",,"2016","7","San Diego","San Diego Unified School District","Birney Elementary","92103"
"37","68338","6039267",,"2016","7","San Diego","San Diego Unified School District","Boone Elementary","92114"
"37","68338","6039283",,"2016","7","San Diego","San Diego Unified School District","Burbank Elementary","92113"
"37","68338","6039291",,"2016","7","San Diego","San Diego Unified School District","Cabrillo Elementary","92106"
"37","68338","6039309",,"2016","7","San Diego","San Diego Unified School District","Cadman Elementary","92117"
"37","68338","6039341",,"2016","7","San Diego","San Diego Unified School District","Carson Elementary","92111"
"37","68338","6039358",,"2016","7","San Diego","San Diego Unified School District","Carver Elementary","92105"
"37","68338","6039366",,"2016","7","San Diego","San Diego Unified School District","Central Elementary","92105"
"37","68338","6039374",,"2016","7","San Diego","San Diego Unified School District","Chesterton Elementary","92111"
"37","68338","6039382",,"2016","7","San Diego","San Diego Unified School District","Chollas/Mead Elementary","92102"
"37","68338","6039390",,"2016","7","San Diego","San Diego Unified School District","Clay Elementary","92115"
"37","68338","6039424",,"2016","7","San Diego","San Diego Unified School District","Crown Point Elementary","92109"
"37","68338","6039432",,"2016","7","San Diego","San Diego Unified School District","Cubberley Elementary","92123"
"37","68338","6039440",,"2016","7","San Diego","San Diego Unified School District","Curie Elementary","92122"
"37","68338","6039457",,"2016","9","San Diego","Darnall Charter","Darnall Charter","92115"
"37","68338","6039481",,"2016","7","San Diego","San Diego Unified School District","Dewey Elementary","92110"
"37","68338","6039499",,"2016","7","San Diego","San Diego Unified School District","Edison Elementary","92104"
"37","68338","6039507",,"2016","7","San Diego","San Diego Unified School District","Emerson/Bandini Elementary","92113"
"37","68338","6039515",,"2016","7","San Diego","San Diego Unified School District","Encanto Elementary","92114"
"37","68338","6039523",,"2016","7","San Diego","San Diego Unified School District","Euclid Elementary","92105"
"37","68338","6039556",,"2016","7","San Diego","San Diego Unified School District","Field Elementary","92117"
"37","68338","6039564",,"2016","7","San Diego","San Diego Unified School District","Fletcher Elementary","92123"
"37","68338","6039572",,"2016","7","San Diego","San Diego Unified School District","Florence Elementary","92103"
"37","68338","6039598",,"2016","7","San Diego","San Diego Unified School District","Foster Elementary","92120"
"37","68338","6039606",,"2016","7","San Diego","San Diego Unified School District","Franklin Elementary","92116"
"37","68338","6039614",,"2016","7","San Diego","San Diego Unified School District","Freese Elementary","92114"
"37","68338","6039630",,"2016","7","San Diego","San Diego Unified School District","Fulton K-8","92114"
"37","68338","6039648",,"2016","7","San Diego","San Diego Unified School District","Gage Elementary","92119"
"37","68338","6039655",,"2016","7","San Diego","San Diego Unified School District","Garfield Elementary","92116"
"37","68338","6039671",,"2016","7","San Diego","San Diego Unified School District","Grant K-8","92103"
"37","68338","6039697",,"2016","7","San Diego","San Diego Unified School District","Green Elementary","92119"
"37","68338","6039705",,"2016","7","San Diego","San Diego Unified School District","Hamilton Elementary","92105"
"37","68338","6039713",,"2016","7","San Diego","San Diego Unified School District","Hardy Elementary","92115"
"37","68338","6039721",,"2016","7","San Diego","San Diego Unified School District","Hawthorne Elementary","92117"
"37","68338","6039739",,"2016","7","San Diego","San Diego Unified School District","Hearst Elementary","92120"
"37","68338","6039747",,"2016","7","San Diego","San Diego Unified School District","Holmes Elementary","92111"
"37","68338","6039754",,"2016","7","San Diego","San Diego Unified School District","Horton Elementary","92102"
"37","68338","6039762",,"2016","7","San Diego","San Diego Unified School District","Fay Elementary","92105"
"37","68338","6039770",,"2016","7","San Diego","San Diego Unified School District","Jefferson Elementary","92104"
"37","68338","6039788",,"2016","7","San Diego","San Diego Unified School District","Johnson Elementary","92114"
"37","68338","6039796",,"2016","7","San Diego","San Diego Unified School District","Jones Elementary","92123"
"37","68338","6039804",,"2016","7","San Diego","San Diego Unified School District","Juarez Elementary","92123"
"37","68338","6039812",,"2016","9","San Diego","Keiller Leadership Academy","Keiller Leadership Academy","92114"
"37","68338","6039846",,"2016","7","San Diego","San Diego Unified School District","La Jolla Elementary","92037"
"37","68338","6039853",,"2016","7","San Diego","San Diego Unified School District","Lafayette Elementary","92117"
"37","68338","6039861",,"2016","7","San Diego","San Diego Unified School District","Lee Elementary","92139"
"37","68338","6039879",,"2016","7","San Diego","San Diego Unified School District","Linda Vista Elementary","92111"
"37","68338","6039887",,"2016","7","San Diego","San Diego Unified School District","Lindbergh/Schweitzer Elementary","92111"
"37","68338","6039895",,"2016","7","San Diego","San Diego Unified School District","Logan K-8","92113"
"37","68338","6039903",,"2016","7","San Diego","San Diego Unified School District","Loma Portal Elementary","92106"
"37","68338","6039911",,"2016","7","San Diego","San Diego Unified School District","Longfellow K-8","92110"
"37","68338","6039929",,"2016","7","San Diego","San Diego Unified School District","Perkins K-8","92113"
"37","68338","6039952",,"2016","7","San Diego","San Diego Unified School District","Marshall Elementary","92105"
"37","68338","6039960",,"2016","7","San Diego","San Diego Unified School District","Marvin Elementary","92120"
"37","68338","6039978",,"2016","7","San Diego","San Diego Unified School District","Mckinley Elementary","92104"
"37","68338","6040000",,"2016","7","San Diego","San Diego Unified School District","Language Academy","92115"
"37","68338","6040018",,"2016","9","San Diego","Harriet Tubman Village Charter","Harriet Tubman Village Charter","92115"
"37","68338","6040026",,"2016","7","San Diego","San Diego Unified School District","Oak Park Elementary","92105"
"37","68338","6040034",,"2016","7","San Diego","San Diego Unified School District","Ocean Beach Elementary","92107"
"37","68338","6040042",,"2016","7","San Diego","San Diego Unified School District","Pacific Beach Elementary","92109"
"37","68338","6040059",,"2016","7","San Diego","San Diego Unified School District","Paradise Hills Elementary","92139"
"37","68338","6040067",,"2016","7","San Diego","San Diego Unified School District","Perry Elementary","92139"
"37","68338","6040083",,"2016","7","San Diego","San Diego Unified School District","Riley/New Dawn","92111"
"37","68338","6040091",,"2016","7","San Diego","San Diego Unified School District","Rolando Park Elementary","92115"
"37","68338","6040109",,"2016","7","San Diego","San Diego Unified School District","Ross Elementary","92111"
"37","68338","6040117",,"2016","7","San Diego","San Diego Unified School District","Rowan Elementary","92105"
"37","68338","6040133",,"2016","7","San Diego","San Diego Unified School District","Sequoia Elementary","92117"
"37","68338","6040141",,"2016","7","San Diego","San Diego Unified School District","Sessions Elementary","92109"
"37","68338","6040158",,"2016","7","San Diego","San Diego Unified School District","Sherman Elementary","92102"
"37","68338","6040166",,"2016","7","San Diego","San Diego Unified School District","Silver Gate Elementary","92107"
"37","68338","6040174",,"2016","7","San Diego","San Diego Unified School District","Spreckels Elementary","92122"
"37","68338","6040208",,"2016","7","San Diego","San Diego Unified School District","Sunset View Elementary","92107"
"37","68338","6040224",,"2016","7","San Diego","San Diego Unified School District","Toler Elementary","92117"
"37","68338","6040232",,"2016","7","San Diego","San Diego Unified School District","Torrey Pines Elementary","92037"
"37","68338","6040257",,"2016","7","San Diego","San Diego Unified School District","Valencia Park Elementary","92114"
"37","68338","6040265",,"2016","7","San Diego","San Diego Unified School District","Washington Elementary","92101"
"37","68338","6040273",,"2016","7","San Diego","San Diego Unified School District","Webster Elementary","92102"
"37","68338","6040281",,"2016","7","San Diego","San Diego Unified School District","Wegeforth Elementary","92123"
"37","68338","6040299",,"2016","7","San Diego","San Diego Unified School District","Benchley/Weinberger Elementary","92119"
"37","68338","6040307",,"2016","7","San Diego","San Diego Unified School District","Whitman Elementary","92117"
"37","68338","6059588",,"2016","7","San Diego","San Diego Unified School District","Bell Middle","92139"
"37","68338","6059596",,"2016","7","San Diego","San Diego Unified School District","Correia Middle","92107"
"37","68338","6059604",,"2016","7","San Diego","San Diego Unified School District","Dana","92106"
"37","68338","6059638",,"2016","7","San Diego","San Diego Unified School District","Lewis Middle","92120"
"37","68338","6059646",,"2016","7","San Diego","San Diego Unified School District","Mann Middle","92115"
"37","68338","6059653",,"2016","7","San Diego","San Diego Unified School District","Marston Middle","92117"
"37","68338","6059679",,"2016","7","San Diego","San Diego Unified School District","Montgomery Middle","92111"
"37","68338","6059687",,"2016","7","San Diego","San Diego Unified School District","Muirlands Middle","92037"
"37","68338","6059695",,"2016","7","San Diego","San Diego Unified School District","Pacific Beach Middle","92109"
"37","68338","6059703",,"2016","7","San Diego","San Diego Unified School District","Roosevelt International Middle","92103"
"37","68338","6059711",,"2016","7","San Diego","San Diego Unified School District","Taft Middle","92123"
"37","68338","6061964",,"2016","9","San Diego","The O'farrell Charter","The O'farrell Charter","92114"
"37","68338","6061972",,"2016","7","San Diego","San Diego Unified School District","Pershing Middle","92119"
"37","68338","6061980",,"2016","7","San Diego","San Diego Unified School District","Wilson Middle","92105"
"37","68338","6069116",,"2016","7","San Diego","San Diego Unified School District","Miramar Ranch Elementary","92131"
"37","68338","6071914",,"2016","7","San Diego","San Diego Unified School District","Mason Elementary","92126"
"37","68338","6077317",,"2016","7","San Diego","San Diego Unified School District","Penn Elementary","92139"
"37","68338","6089015",,"2016","7","San Diego","San Diego Unified School District","Ericson Elementary","92126"
"37","68338","6089023",,"2016","7","San Diego","San Diego Unified School District","Hickman Elementary","92126"
"37","68338","6089049",,"2016","7","San Diego","San Diego Unified School District","Sandburg Elementary","92126"
"37","68338","6089056",,"2016","7","San Diego","San Diego Unified School District","Tierrasanta Elementary","92124"
"37","68338","6089064",,"2016","7","San Diego","San Diego Unified School District","Walker Elementary","92126"
"37","68338","6093256",,"2016","7","San Diego","San Diego Unified School District","Miller Elementary","92124"
"37","68338","6096051",,"2016","7","San Diego","San Diego Unified School District","Hancock Elementary","92124"
"37","68338","6096598",,"2016","7","San Diego","San Diego Unified School District","Standley Middle","92122"
"37","68338","6096879",,"2016","7","San Diego","San Diego Unified School District","Dailard Elementary","92120"
"37","68338","6097844",,"2016","7","San Diego","San Diego Unified School District","Wangenheim Middle","92126"
"37","68338","6099055",,"2016","7","San Diego","San Diego Unified School District","Doyle Elementary","92122"
"37","68338","6099063",,"2016","7","San Diego","San Diego Unified School District","Farb Middle","92124"
"37","68338","6099071",,"2016","7","San Diego","San Diego Unified School District","Jerabek Elementary","92131"
"37","68338","6099089",,"2016","7","San Diego","San Diego Unified School District","Vista Grande Elementary","92124"
"37","68338","6106173",,"2016","7","San Diego","San Diego Unified School District","Bethune K-8","92114"
"37","68338","6106181",,"2016","7","San Diego","San Diego Unified School District","De Portola Middle","92124"
"37","68338","6106199",,"2016","7","San Diego","San Diego Unified School District","Zamorano Elementary","92139"
"37","68338","6107056",,"2016","7","San Diego","San Diego Unified School District","Challenger Middle","92126"
"37","68338","6109599",,"2016","7","San Diego","San Diego Unified School District","Hage Elementary","92126"
"37","68338","6112460",,"2016","7","San Diego","San Diego Unified School District","Kumeyaay Elementary","92124"
"37","68338","6112478",,"2016","7","San Diego","San Diego Unified School District","Nye Elementary","92114"
"37","68338","6112726",,"2016","7","San Diego","San Diego Unified School District","Dingeman Elementary","92131"
"37","68338","6113211",,"2016","9","San Diego","Mcgill School Of Success","Mcgill School Of Success","92102"
"37","68338","6114060",,"2016","7","San Diego","San Diego Unified School District","Clark Middle","92105"
"37","68338","6114292",,"2016","7","San Diego","San Diego Unified School District","Kimbrough Elementary","92102"
"37","68338","6114300",,"2016","7","San Diego","San Diego Unified School District","Chavez Elementary","92113"
"37","68338","6114375",,"2016","7","San Diego","San Diego Unified School District","Rosa Parks Elementary","92105"
"37","68338","6115331",,"2016","7","San Diego","San Diego Unified School District","Marshall Middle","92131"
"37","68338","6115570",,"2016","9","San Diego","Museum","Museum","92103"
"37","68338","6117279",,"2016","9","San Diego","Holly Drive Leadership Academy","Holly Drive Leadership Academy","92102"
"37","68338","6117683",,"2016","9","San Diego","High Tech Elementary Explorer","High Tech Elementary Explorer","92106"
"37","68338","6119135",,"2016","7","San Diego","San Diego Unified School District","Scripps Elementary","92131"
"37","68338","6119168",,"2016","9","San Diego","San Diego Cooperative Charter","San Diego Cooperative Charter","92111"
"37","68338","6119598",,"2016","9","San Diego","King-Chavez Academy Of Excellence","King-Chavez Academy Of Excellence","92113"
"37","68338","6120935",,"2016","9","San Diego","Einstein Academy","Einstein Academy","92102"
"37","68346","0000000",,"2016","6","San Diego","San Dieguito Union High School District","","     "
"37","68346","0106328",,"2016","7","San Diego","San Dieguito Union High School District","Canyon Crest Academy","92130"
"37","68346","0131649",,"2016","7","San Diego","San Dieguito Union High School District","Pacific Trails Middle","92130"
"37","68346","3730033",,"2016","7","San Diego","San Dieguito Union High School District","Torrey Pines High","92130"
"37","68346","3731007",,"2016","7","San Diego","San Dieguito Union High School District","La Costa Canyon High","92009"
"37","68346","3737384",,"2016","7","San Diego","San Dieguito Union High School District","Sunset High (Continuation)","92024"
"37","68346","3737418",,"2016","7","San Diego","San Dieguito Union High School District","San Dieguito High Academy","92024"
"37","68346","6059737",,"2016","7","San Diego","San Dieguito Union High School District","Oak Crest Middle","92024"
"37","68346","6061998",,"2016","7","San Diego","San Dieguito Union High School District","Earl Warren Middle","92075"
"37","68346","6104749",,"2016","7","San Diego","San Dieguito Union High School District","Diegueno Middle","92024"
"37","68346","6117352",,"2016","7","San Diego","San Dieguito Union High School District","Carmel Valley Middle","92130"
"37","68353","0000000",,"2016","6","San Diego","San Pasqual Union Elementary","","     "
"37","68353","6040331",,"2016","7","San Diego","San Pasqual Union Elementary","San Pasqual Union Elementary","92027"
"37","68361","0000000",,"2016","6","San Diego","Santee","","     "
"37","68361","6040349",,"2016","7","San Diego","Santee","Cajon Park Elementary","92071"
"37","68361","6040356",,"2016","7","San Diego","Santee","Carlton Hills Elementary","92071"
"37","68361","6040364",,"2016","7","San Diego","Santee","Chet F. Harritt Elementary","92071"
"37","68361","6040372",,"2016","7","San Diego","Santee","Pepper Drive Elementary","92020"
"37","68361","6040380",,"2016","7","San Diego","Santee","Pride Academy At Prospect Avenue","92071"
"37","68361","6040406",,"2016","7","San Diego","Santee","Sycamore Canyon Elementary","92071"
"37","68361","6068159",,"2016","7","San Diego","Santee","Carlton Oaks Elementary","92071"
"37","68361","6085153",,"2016","7","San Diego","Santee","Rio Seco Elementary","92071"
"37","68361","6085161",,"2016","7","San Diego","Santee","Hill Creek Elementary","92071"
"37","68361","6111041",,"2016","7","San Diego","Santee","Santee Alternative","92071"
"37","68361","6120190",,"2016","7","San Diego","Santee","Santee Success Program","92071"
"37","68361","6992994",,"2016","7","San Diego","Santee","Springall Academy","     "
"37","68379","0000000",,"2016","6","San Diego","San Ysidro Elementary School District","","     "
"37","68379","0123000",,"2016","7","San Diego","San Ysidro Elementary School District","Willow Elementary","92173"
"37","68379","0125518",,"2016","7","San Diego","San Ysidro Elementary School District","Vista Del Mar","92154"
"37","68379","6085146",,"2016","7","San Diego","San Ysidro Elementary School District","Smythe Elementary","92173"
"37","68379","6089007",,"2016","7","San Diego","San Ysidro Elementary School District","La Mirada Elementary","92173"
