"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total CAASPP Enrollment","Total Tested At Entity Level","Total Tested with Scores","Grade","Test Id","CAASPP Reported Enrollment","Students Tested","Mean Scale Score","Percentage Standard Exceeded","Percentage Standard Met","Percentage Standard Met and Above","Percentage Standard Nearly Met","Percentage Standard Not Met","Students with Scores","Area 1 Percentage Above Standard","Area 1 Percentage Near Standard","Area 1 Percentage Below Standard","Area 2 Percentage Above Standard","Area 2 Percentage Near Standard","Area 2 Percentage Below Standard","Area 3 Percentage Above Standard","Area 3 Percentage Near Standard","Area 3 Percentage Below Standard","Area 4 Percentage Above Standard","Area 4 Percentage Near Standard","Area 4 Percentage Below Standard"
"01","61143","6090195",,2016,92,"B",35,"31",31,4,"2",11,"7","*","*","*","*","*","*","7","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,92,"B",35,"31",31,5,"2",13,"13","2487.6","23","0","23","31","46","13","23","23","54","15","38","46","23","31","46","0","0","0"
"01","61143","6090195",,2016,92,"B",35,"31",31,5,"1",13,"13","2499.0","23","31","54","23","23","13","23","46","31","15","62","23","23","54","23","46","38","15"
"01","61143","6090195",,2016,92,"B",35,"31",31,13,"1",35,"31","","16","23","39","23","39","31","13","39","48","13","50","37","13","61","26","26","45","29"
"01","61143","6090195",,2016,92,"B",35,"31",31,13,"2",35,"31","","16","10","26","35","39","31","26","19","55","10","55","35","23","42","35","0","0","0"
"01","61143","6090195",,2016,93,"B",55,"54",52,3,"2",25,"25","2480.5","42","38","79","8","13","24","63","25","13","50","38","13","50","33","17","0","0","0"
"01","61143","6090195",,2016,93,"B",55,"54",53,3,"1",25,"25","2474.7","38","29","67","25","8","24","54","33","13","33","50","17","29","63","8","29","58","13"
"01","61143","6090195",,2016,93,"B",55,"54",53,4,"1",18,"17","2471.7","35","24","59","0","41","17","35","29","35","24","53","24","18","71","12","18","59","24"
"01","61143","6090195",,2016,93,"B",55,"54",52,4,"2",18,"17","2493.4","31","19","50","31","19","16","38","38","25","31","50","19","31","44","25","0","0","0"
"01","61143","6090195",,2016,93,"B",55,"54",52,5,"2",12,"12","2546.3","42","17","58","25","17","12","50","25","25","33","42","25","25","50","25","0","0","0"
"01","61143","6090195",,2016,93,"B",55,"54",53,5,"1",12,"12","2533.4","25","42","67","25","8","12","33","58","8","33","50","17","25","67","8","33","58","8"
"01","61143","6090195",,2016,93,"B",55,"54",53,13,"1",55,"54","","34","30","64","17","19","53","43","38","19","30","51","19","25","66","9","26","58","15"
"01","61143","6090195",,2016,93,"B",55,"54",52,13,"2",55,"54","","38","27","65","19","15","52","52","29","19","40","42","17","38","40","21","0","0","0"
"01","61143","6090195",,2016,94,"B",96,"91",90,3,"1",35,"34","2510.2","68","21","88","12","0","34","62","35","3","59","41","0","50","50","0","44","53","3"
"01","61143","6090195",,2016,94,"B",96,"92",90,3,"2",35,"34","2519.1","62","38","100","0","0","34","76","24","0","65","35","0","74","26","0","0","0","0"
"01","61143","6090195",,2016,94,"B",96,"92",90,4,"2",28,"25","2525.6","32","44","76","24","0","25","68","20","12","48","44","8","52","44","4","0","0","0"
"01","61143","6090195",,2016,94,"B",96,"91",90,4,"1",28,"26","2510.0","28","40","68","28","4","25","20","72","8","36","64","0","16","80","4","32","64","4"
"01","61143","6090195",,2016,94,"B",96,"91",90,5,"1",33,"31","2597.7","58","35","94","3","3","31","61","35","3","65","32","3","48","52","0","58","39","3"
"01","61143","6090195",,2016,94,"B",96,"92",90,5,"2",33,"33","2581.7","58","19","77","19","3","31","65","23","13","52","45","3","48","48","3","0","0","0"
"01","61143","6090195",,2016,94,"B",96,"92",90,13,"2",96,"92","","52","33","86","13","1","90","70","22","8","56","41","3","59","39","2","0","0","0"
"01","61143","6090195",,2016,94,"B",96,"91",90,13,"1",96,"91","","53","31","84","13","2","90","50","46","4","54","44","1","40","59","1","46","51","3"
"01","61143","6090195",,2016,99,"B",193,"182",181,3,"1",72,"72","2481.8","51","24","75","17","8","71","51","37","13","42","45","13","37","58","6","34","59","7"
"01","61143","6090195",,2016,99,"B",193,"184",181,3,"2",72,"72","2490.5","48","34","82","11","7","71","62","30","8","51","45","4","58","34","8","0","0","0"
"01","61143","6090195",,2016,99,"B",193,"184",181,4,"2",60,"52","2506.3","27","33","61","31","8","51","51","27","22","35","51","14","41","49","10","0","0","0"
"01","61143","6090195",,2016,99,"B",193,"182",181,4,"1",60,"51","2484.6","27","33","61","18","22","51","24","53","24","29","59","12","16","69","16","24","59","18"
"01","61143","6090195",,2016,99,"B",193,"182",181,5,"1",61,"59","2557.1","42","34","76","15","8","59","44","42","14","42","49","8","36","58","7","51","46","3"
"01","61143","6090195",,2016,99,"B",193,"184",181,5,"2",61,"60","2556.8","46","17","63","22","15","59","54","24","22","39","42","19","37","47","15","0","0","0"
"01","61143","6090195",,2016,99,"B",193,"184",181,13,"2",193,"184","","41","28","70","20","10","181","56","27","17","43","46","12","46","43","11","0","0","0"
"01","61143","6090195",,2016,99,"B",193,"182",181,13,"1",193,"182","","41","30","71","17","12","181","41","43","16","39","50","11","30","61","9","36","55","9"
"01","61143","6090195",,2016,111,"B",137,"128",124,3,"2",54,"54","2510.4","58","32","91","6","4","53","72","25","4","60","36","4","70","23","8","0","0","0"
"01","61143","6090195",,2016,111,"B",137,"127",124,3,"1",54,"54","2499.2","58","23","81","15","4","53","58","34","8","49","42","9","43","57","0","42","53","6"
"01","61143","6090195",,2016,111,"B",137,"127",124,4,"1",44,"36","2508.6","38","29","68","24","9","34","32","53","15","41","53","6","21","74","6","29","62","9"
"01","61143","6090195",,2016,111,"B",137,"128",124,4,"2",44,"36","2523.5","38","38","76","18","6","34","65","24","12","50","41","9","53","38","9","0","0","0"
"01","61143","6090195",,2016,111,"B",137,"128",124,5,"2",39,"38","2575.7","57","16","73","22","5","37","65","22","14","46","46","8","43","49","8","0","0","0"
"01","61143","6090195",,2016,111,"B",137,"127",124,5,"1",39,"37","2577.7","51","32","84","11","5","37","54","41","5","49","43","8","46","51","3","51","46","3"
"01","61143","6090195",,2016,111,"B",137,"127",124,13,"1",137,"127","","51","27","78","16","6","124","50","41","9","47","45","8","38","60","2","41","53","6"
"01","61143","6090195",,2016,111,"B",137,"128",124,13,"2",137,"128","","52","29","81","14","5","124","68","23","9","53","40","6","57","35","8","0","0","0"
"01","61143","6090195",,2016,120,"B",3,"3",3,3,"1",2,"2","*","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,120,"B",3,"3",3,3,"2",2,"2","*","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,120,"B",3,"3",3,5,"2",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,120,"B",3,"3",3,5,"1",1,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,120,"B",3,"3",3,13,"1",3,"3","","*","*","*","*","*","3","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,120,"B",3,"3",3,13,"2",3,"3","","*","*","*","*","*","3","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,121,"B",4,"2",2,4,"1",2,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,121,"B",4,"2",2,4,"2",2,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,121,"B",4,"2",2,5,"2",2,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,121,"B",4,"2",2,5,"1",2,"1","*","*","*","*","*","*","1","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,121,"B",4,"2",2,13,"1",4,"2","","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,121,"B",4,"2",2,13,"2",4,"2","","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,128,"B",26,"21",19,3,"1",9,"8","*","*","*","*","*","*","8","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,128,"B",26,"21",19,3,"2",9,"8","*","*","*","*","*","*","8","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,128,"B",26,"21",19,4,"2",9,"6","*","*","*","*","*","*","5","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,128,"B",26,"21",19,4,"1",9,"7","*","*","*","*","*","*","5","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,128,"B",26,"21",19,5,"1",8,"6","*","*","*","*","*","*","6","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,128,"B",26,"21",19,5,"2",8,"7","*","*","*","*","*","*","6","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,128,"B",26,"21",19,13,"2",26,"21","","5","16","21","26","53","19","16","11","74","11","37","53","5","37","58","0","0","0"
"01","61143","6090195",,2016,128,"B",26,"21",19,13,"1",26,"21","","11","26","37","11","53","19","16","42","42","22","33","44","5","63","32","5","47","47"
"01","61143","6090195",,2016,142,"B",25,"24",24,3,"2",12,"12","2440.5","8","50","58","33","8","12","25","50","25","17","83","0","25","75","0","0","0","0"
"01","61143","6090195",,2016,142,"B",25,"24",24,3,"1",12,"12","2429.4","25","25","50","33","17","12","25","50","25","8","75","17","17","50","33","17","83","0"
"01","61143","6090195",,2016,142,"B",25,"24",24,4,"1",5,"4","*","*","*","*","*","*","4","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,142,"B",25,"24",24,4,"2",5,"4","*","*","*","*","*","*","4","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,142,"B",25,"24",24,5,"2",8,"8","*","*","*","*","*","*","8","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,142,"B",25,"24",24,5,"1",8,"8","*","*","*","*","*","*","8","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,142,"B",25,"24",24,13,"1",25,"24","","21","29","50","21","29","24","25","38","38","4","71","25","21","50","29","21","67","13"
"01","61143","6090195",,2016,142,"B",25,"24",24,13,"2",25,"24","","13","38","50","29","21","24","29","38","33","17","58","25","21","63","17","0","0","0"
"01","61143","6090195",,2016,144,"B",34,"32",32,3,"2",14,"13","2518.2","69","15","85","8","8","13","77","15","8","69","31","0","62","23","15","0","0","0"
"01","61143","6090195",,2016,144,"B",34,"32",32,3,"1",14,"13","2505.5","54","23","77","23","0","13","69","23","8","38","62","0","38","62","0","46","54","0"
"01","61143","6090195",,2016,144,"B",34,"32",32,4,"1",10,"9","*","*","*","*","*","*","9","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,144,"B",34,"32",32,4,"2",10,"9","*","*","*","*","*","*","9","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,144,"B",34,"32",32,5,"2",10,"10","*","*","*","*","*","*","10","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,144,"B",34,"32",32,5,"1",10,"10","*","*","*","*","*","*","10","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,144,"B",34,"32",32,13,"1",34,"32","","41","34","75","19","6","32","47","44","9","44","50","6","31","63","6","47","50","3"
"01","61143","6090195",,2016,144,"B",34,"32",32,13,"2",34,"32","","63","16","78","16","6","32","75","16","9","63","34","3","56","34","9","0","0","0"
"01","61143","6090195",,2016,160,"B",28,"27",27,3,"1",14,"14","2428.9","29","21","50","29","21","14","29","43","29","14","64","21","14","57","29","14","86","0"
"01","61143","6090195",,2016,160,"B",28,"27",27,3,"2",14,"14","2449.6","14","50","64","29","7","14","29","50","21","21","79","0","29","71","0","0","0","0"
"01","61143","6090195",,2016,160,"B",28,"27",27,4,"2",5,"4","*","*","*","*","*","*","4","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,160,"B",28,"27",27,4,"1",5,"4","*","*","*","*","*","*","4","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,160,"B",28,"27",27,5,"1",9,"9","*","*","*","*","*","*","9","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,160,"B",28,"27",27,5,"2",9,"9","*","*","*","*","*","*","9","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,160,"B",28,"27",27,13,"2",28,"27","","15","37","52","30","19","27","30","41","30","19","56","26","22","63","15","0","0","0"
"01","61143","6090195",,2016,160,"B",28,"27",27,13,"1",28,"27","","22","26","48","22","30","27","26","37","37","7","67","26","19","56","26","19","70","11"
"01","61143","6090195",,2016,180,"B",152,"143",139,3,"2",61,"60","2486.4","53","29","81","5","14","59","66","20","14","54","34","12","61","24","15","0","0","0"
"01","61143","6090195",,2016,180,"B",152,"143",140,3,"1",61,"60","2483.6","49","27","76","15","8","59","51","37","12","48","40","12","36","59","5","34","54","12"
"01","61143","6090195",,2016,180,"B",152,"143",140,4,"1",52,"46","2476.5","27","30","57","16","27","44","23","48","30","32","52","16","16","68","16","23","57","20"
"01","61143","6090195",,2016,180,"B",152,"143",139,4,"2",52,"45","2499.7","30","28","58","28","14","43","51","19","30","37","44","19","44","40","16","0","0","0"
"01","61143","6090195",,2016,180,"B",152,"143",139,5,"2",39,"38","2537.2","43","14","57","22","22","37","46","22","32","35","43","22","38","38","24","0","0","0"
"01","61143","6090195",,2016,180,"B",152,"143",140,5,"1",39,"37","2555.9","41","35","76","14","11","37","41","49","11","46","41","14","35","54","11","49","41","11"
"01","61143","6090195",,2016,180,"B",152,"143",140,13,"1",152,"143","","40","30","70","15","15","140","39","44","17","42","44","14","29","61","10","34","51","14"
"01","61143","6090195",,2016,180,"B",152,"143",139,13,"2",152,"143","","43","24","68","17","16","139","56","20","24","44","40","17","50","32","18","0","0","0"
"01","61143","6090195",,2016,200,"B",19,"17",17,3,"2",6,"6","*","*","*","*","*","*","6","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,200,"B",19,"17",17,3,"1",6,"6","*","*","*","*","*","*","6","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,200,"B",19,"17",17,4,"1",7,"6","*","*","*","*","*","*","6","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,200,"B",19,"17",17,4,"2",7,"6","*","*","*","*","*","*","6","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,200,"B",19,"17",17,5,"2",6,"5","*","*","*","*","*","*","5","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,200,"B",19,"17",17,5,"1",6,"5","*","*","*","*","*","*","5","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,200,"B",19,"17",17,13,"1",19,"17","","6","24","29","12","59","17","6","41","53","12","53","35","0","65","35","12","41","47"
"01","61143","6090195",,2016,200,"B",19,"17",17,13,"2",19,"17","","6","6","12","41","47","17","12","24","65","0","53","47","6","35","59","0","0","0"
"01","61143","6090195",,2016,202,"B",2,"2",2,5,"2",2,"2","*","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,202,"B",2,"2",2,5,"1",2,"2","*","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,202,"B",2,"2",2,13,"1",2,"2","","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,202,"B",2,"2",2,13,"2",2,"2","","*","*","*","*","*","2","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,204,"B",41,"38",38,3,"1",14,"14","2426.9","21","36","57","21","21","14","14","64","21","15","62","23","14","64","21","0","93","7"
"01","61143","6090195",,2016,204,"B",41,"39",38,3,"2",14,"14","2425.3","7","36","43","43","14","14","21","50","29","14","79","7","14","86","0","0","0","0"
"01","61143","6090195",,2016,204,"B",41,"39",38,4,"2",11,"9","*","*","*","*","*","*","9","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,204,"B",41,"38",38,4,"1",11,"9","*","*","*","*","*","*","9","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,204,"B",41,"38",38,5,"1",16,"15","2505.6","20","33","53","27","20","15","27","33","40","20","67","13","7","80","13","40","53","7"
"01","61143","6090195",,2016,204,"B",41,"39",38,5,"2",16,"16","2510.0","20","20","40","27","33","15","33","20","47","20","40","40","20","47","33","0","0","0"
"01","61143","6090195",,2016,204,"B",41,"39",38,13,"2",41,"39","","11","32","42","32","26","38","26","34","39","13","58","29","16","61","24","0","0","0"
"01","61143","6090195",,2016,204,"B",41,"38",38,13,"1",41,"38","","16","34","50","18","32","38","18","47","34","14","62","24","8","68","24","16","66","18"
"01","61143","6090195",,2016,206,"B",11,"11",11,3,"1",4,"4","*","*","*","*","*","*","4","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,206,"B",11,"11",11,3,"2",4,"4","*","*","*","*","*","*","4","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,206,"B",11,"11",11,4,"2",4,"4","*","*","*","*","*","*","4","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,206,"B",11,"11",11,4,"1",4,"4","*","*","*","*","*","*","4","*","*","*","*","*","*","*","*","*","*","*","*"
"01","61143","6090195",,2016,206,"B",11,"11",11,5,"1",3,"3","*","*","*","*","*","*","3","*","*","*","*","*","*","*","*","*","*","*","*"
